review_id,product_category,timestamp,country,rating,review,sentiment,date,year,month,month_name,weekday,hour,review_length,cleaned_review,language,word_count,character_count,sentence_count,avg_word_length,sentiment_driver,rating_group,review_density,weekend,long_review,target,prediction
REV-DC954DE9,Beauty,2020-06-25 20:16:50+00:00,GB,3,"Amazon has always been my go to. Especially with having prime... unfortunately, it’s not often I have problems with my items when I receive them. My biggest issue is with the delivery. The drivers tend to constantly leave my parcels in stupid places (like right on the doorstep for the whole road to see?) so I’ve had quite a few disappoint situations with not receiving my items after recieving confirmation it’s been left in a “safe place”. Delivery guys tend to knock and just walk off also. Which confirms that if I wasn’t in. They would have just left it.",Neutral,2020-06-25,2020,6,June,Thursday,20,100,amazon always go especially prime unfortunately ’ often problem item receive biggest issue delivery driver tend constantly leave parcel stupid place like right doorstep whole road see ’ quite disappoint situation receiving item recieving confirmation ’ left “ safe place ” delivery guy tend knock walk also confirms ’ would left,en,51,328,8,6.431372549019608,Delivery,Medium,6.375,0,1,1,Negative
REV-9D78C3CD,Fashion,2020-06-19 20:39:33+00:00,US,2,"Amazon was at one point amazing.  I can understand the delays with shipping during these crazy times, but the shipping times keep getting longer and longer. I wish my membership cost reflected the inconvenience since the two day delivery is nonexistent.",Negative,2020-06-19,2020,6,June,Friday,20,41,amazon one point amazing understand delay shipping crazy time shipping time keep getting longer longer wish membership cost reflected inconvenience since two day delivery nonexistent,en,25,182,3,7.28,Delivery,Low,8.333333333333334,0,0,0,Neutral
REV-62D4850E,Toys,2020-06-19 19:57:57+00:00,US,1,"We started using Amazon at the beginning and it was an amazing company. Every book and CD we ordered arrived carefully packaged, customer service was good and pricing was reasonable. For years we loved it. Now? It is a corporate beast that doesn’t care about anything but money.We have had more broken and late items than I can count. Prime shipping is not free, it is the cost of the item with shipping built into the total price 80% of the time. Customer service is non-existent and if you are patient enough to wait for a human being it is scripted from key words that you use to describe the problem. It is a terrible beast. We are slowly moving to other sites for our needs and will not be renewing our membership when it expires. So disappointing!",Negative,2020-06-19,2020,6,June,Friday,19,138,started using amazon beginning amazing company every book cd ordered arrived carefully packaged customer service good pricing reasonable year loved corporate beast ’ care anything moneywe broken late item count prime shipping free cost item shipping built total price time customer service nonexistent patient enough wait human scripted key word use describe problem terrible beast slowly moving site need renewing membership expires disappointing,en,63,447,10,7.095238095238095,Delivery,Low,6.3,0,1,0,Positive
REV-B5B276DB,Toys,2020-06-19 09:17:35+00:00,US,5,THEY DELIVER WITH ZERO CONTACT AND THEIR DELIVERIES ARE PROMPTLY DELIVERED.,Positive,2020-06-19,2020,6,June,Friday,9,11,deliver zero contact delivery promptly delivered,es,6,48,1,8.0,Delivery,High,6.0,0,0,2,Negative
REV-44617E31,Toys,2020-06-18 14:10:03+00:00,FR,5,"I have been ordering from Amazon for years...Items are always delivered and packaged well. Any issues are sorted quickly.  A couple of things I don't like...1. Some items are now sent from China. This means the quality is poor and delivery can take weeks2. Prices seem to have been increasing in recent years. It use to be a cheap place to shop, not so much anymore.",Positive,2020-06-18,2020,6,June,Thursday,14,66,ordering amazon yearsitems always delivered packaged well issue sorted quickly couple thing dont like item sent china mean quality poor delivery take week price seem increasing recent year use cheap place shop much anymore,en,34,222,7,6.529411764705882,Delivery,High,4.857142857142857,0,0,2,Neutral
REV-0A699C12,Home & Living,2020-06-18 08:32:11+00:00,US,1,They scam the entire world. They make me reach a min amount for free shipping and in the end they always charge extra shipping. Fk that...I go back to the walk in stores. They are cheaper and better.,Negative,2020-06-18,2020,6,June,Thursday,8,38,scam entire world make reach min amount free shipping end always charge extra shipping fk thati go back walk store cheaper better,en,22,129,4,5.863636363636363,Delivery,Low,5.5,0,0,0,Neutral
REV-81C6BBE7,Home & Living,2020-06-17 17:05:23+00:00,US,5,"Amazon has always been our family, and relatives, go to lifeline for essentials. Like clothing, shoes, even spices and herbs. However, it hard to pay a membership for the month which nothing is being ordered. If feels like punishment or pressure.",Positive,2020-06-17,2020,6,June,Wednesday,17,41,amazon always family relative go lifeline essential like clothing shoe even spice herb however hard pay membership month nothing ordered feel like punishment pressure,en,24,166,4,6.916666666666667,Other,High,6.0,0,0,2,Negative
REV-9E6D8C8A,Toys,2020-06-14 23:10:39+00:00,GB,5,"Order received by prime, all ok",Positive,2020-06-14,2020,6,June,Sunday,23,6,order received prime ok,da,4,23,1,5.75,Other,High,4.0,1,0,2,Neutral
REV-191CFB84,Electronics,2020-06-14 16:15:30+00:00,IN,3,Amazon  customer care number 8247721430 product related quairy . I have only used amazon prime vendors and have had absolutely no issues. Amazon has always shipped on time and had an easy no hassles return policy if a product was defective. I can’t say the same for other vendors such as Best Buy or Walmart.,Neutral,2020-06-14,2020,6,June,Sunday,16,55,amazon customer care number product related quairy used amazon prime vendor absolutely issue amazon always shipped time easy hassle return policy product defective ’ say vendor best buy walmart,en,29,193,4,6.655172413793103,Delivery,Medium,7.25,1,0,1,Positive
REV-87073934,Electronics,2020-06-14 06:43:42+00:00,US,1,"Amazon, has been jerking me around for over three months. There is no accountability for this company. Conversely, Amazon is destroying a lot businesses especially now. Shop anywhere but Amazon!!! Spread the wealth!",Negative,2020-06-14,2020,6,June,Sunday,6,33,amazon jerking around three month accountability company conversely amazon destroying lot business especially shop anywhere amazon spread wealth,en,18,144,5,8.0,Other,Low,3.6,1,0,0,Positive
REV-4CBD5622,Beauty,2020-06-14 02:10:35+00:00,GB,5,Review text not found,Positive,2020-06-14,2020,6,June,Sunday,2,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,1,0,2,Neutral
REV-C158702B,Sports,2020-06-13 12:00:01+00:00,GB,5,Review text not found,Positive,2020-06-13,2020,6,June,Saturday,12,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,1,0,2,Neutral
REV-DDC72469,Food & Grocery,2020-06-12 15:02:45+00:00,CA,1,"Never shopping with Amazon again. Breach of privacy and security issues, terrible customer service, no one willing to take responsibility.Sometimes convenience is just not worth the risks.",Negative,2020-06-12,2020,6,June,Friday,15,27,never shopping amazon breach privacy security issue terrible customer service one willing take responsibilitysometimes convenience worth risk,en,17,141,2,8.294117647058824,Customer Support,Low,8.5,0,0,0,Neutral
REV-BDFEABCE,Home & Living,2020-06-11 17:03:08+00:00,US,2,"I have been an Amazon Prime customer for over a year now. For the most part, I've been happy buying things and with Prime Video--old B-grade movies, though.  Yesterday I was looking at a portable medical device that was for sale at $84, today it was priced at $119.  All comparable devices were also priced at EXACTLY $119 as well.  I think I've seen this tactic before.  Anyone else?",Negative,2020-06-11,2020,6,June,Thursday,17,69,amazon prime customer year part ive happy buying thing prime videoold bgrade movie though yesterday looking portable medical device sale today priced comparable device also priced exactly well think ive seen tactic anyone else,en,34,226,6,6.647058823529412,Price,Low,5.666666666666667,0,0,0,Positive
REV-936D9BD2,Toys,2020-06-09 16:34:39+00:00,IE,5,"Even though it was the fault of the delivery service that my item was never delivered and they refused to take responsibility, amazon issued a full refund. I know they have issues as a multinational but credit should be given to their customer service!",Positive,2020-06-09,2020,6,June,Tuesday,16,44,even though fault delivery service item never delivered refused take responsibility amazon issued full refund know issue multinational credit given customer service,en,22,164,2,7.454545454545454,Delivery,High,11.0,0,0,2,Negative
REV-9B89724A,Electronics,2020-06-08 11:47:27+00:00,US,1,This company part of American problem and separation! Selling shirts that promote violence and disrespect our law enforcement! You are racist and are the problem in this country! I will no longer buy from your company and make sure the good people of America know what you are selling! HATE!,Negative,2020-06-08,2020,6,June,Monday,11,50,company part american problem separation selling shirt promote violence disrespect law enforcement racist problem country longer buy company make sure good people america know selling hate,en,26,188,5,7.230769230769231,Other,Low,5.2,0,0,0,Neutral
REV-BF444772,Home & Living,2020-06-08 01:18:38+00:00,US,1,Review text not found,Negative,2020-06-08,2020,6,June,Monday,1,4,review text found,en,3,17,1,5.666666666666667,Other,Low,3.0,0,0,0,Neutral
REV-E1DF35A0,Home & Living,2020-06-07 15:25:54+00:00,US,5,"I no longer receive most of my items in two or three days. It takes almost a week. Normally within the time frame they give. I love Amazon. You have to understand how much they have grown! It is impossible to make sure all of their customers get there shipments in two days. Let's be logical. I was disappointed when my stuff started taking a week to get here as well. Amazon has always done the best they can for me, and I appreciate it. Even when I'm not the easiest to talk to.",Positive,2020-06-07,2020,6,June,Sunday,15,94,longer receive item two three day take almost week normally within time frame give love amazon understand much grown impossible make sure customer get shipment two day let logical disappointed stuff started taking week get well amazon always done best appreciate even im easiest talk,en,45,283,10,6.288888888888889,Website,High,4.5,1,0,2,Neutral
REV-7A14B1B0,Sports,2020-06-07 07:30:08+00:00,US,2,"anymore Amazon is not doing a very good job, first items are not coming in the the allotted delivery time and many items that you put in your cart after you order them they are showing up out of stock, Amazon keeps changing the delivery date and things are showing up saying they may not get them back. not sure but they really need to prioritize and get back to business. I have started purchasing items other places like walmart.com and other third-party websites.",Negative,2020-06-07,2020,6,June,Sunday,7,84,anymore amazon good job first item coming allotted delivery time many item put cart order showing stock amazon keep changing delivery date thing showing saying may get back sure really need prioritize get back business started purchasing item place like walmartcom thirdparty website,en,43,283,3,6.5813953488372094,Delivery,Low,14.333333333333334,1,0,0,Neutral
REV-D61C321E,Food & Grocery,2020-06-07 05:47:53+00:00,IN,1,Delivery persons are so harsh and mean Came and warned the customer as her phone was switched off when he came for delivery for two timesI think they had to do it in correct wayHate Amazon,Negative,2020-06-07,2020,6,June,Sunday,5,36,delivery person harsh mean came warned customer phone switched came delivery two timesi think correct wayhate amazon,en,17,116,1,6.823529411764706,Delivery,Low,17.0,1,0,0,Neutral
REV-967733FA,Fashion,2020-06-05 23:16:45+00:00,US,1,"Amazon I wish they go out of business ,there is no customer service to answer the phone ,& they charge  shipping for every item even with purchase over $25 ,or they charge monthly fee,if I my order under $25 ,for sure they will  charge shipping ,I have been shopping with ebays for long time & I can get any items shipping free & lower price than amazon & I never missed any shipping or missing item , & no monthly fees to pay.",Negative,2020-06-05,2020,6,June,Friday,23,83,amazon wish go business customer service answer phone charge shipping every item even purchase charge monthly feeif order sure charge shipping shopping ebays long time get item shipping free lower price amazon never missed shipping missing item monthly fee pay,en,40,260,1,6.5,Delivery,Low,40.0,0,0,0,Neutral
REV-019F63ED,Home & Living,2020-06-05 02:16:53+00:00,AU,1,Review text not found,Negative,2020-06-05,2020,6,June,Friday,2,4,review text found,en,3,17,1,5.666666666666667,Other,Low,3.0,0,0,0,Neutral
REV-2EB74DF4,Food & Grocery,2020-06-04 08:59:46+00:00,IT,4,"I have relied on Amazon since moving to Italy. Their Prime service is worth the subscription. Prime shipping is the best. Ordered an Iphone 11 and received it within 18hrs from the time I ordered it. Positives:Items sold by Amazon arrive on time. Users can check their orders on the app. Negatives:Items sold by other sellers on Amazon do not always provide tracking. They often charge a fee for delivery. Be careful with repeat orders, sellers can change their shipping costs. The app does not inform the buyer of changes in the shipping fee if the seller decides to charge a different shipping fee. Moreover, when buying more than 1 item, make sure that the seller has stock. I bought window mosquito nets and only found out that 1 out of the 4 pieces I ordered as was from a different seller because the order cannot be filled by the same store. I ended up paying 9€ shipping for a 9.99€ item. That's 100% mark-up simply for shipping while the other 3 same items were shipped by another seller for free. Conclusion:As with any transaction, read the fine print.",Positive,2020-06-04,2020,6,June,Thursday,8,189,relied amazon since moving italy prime service worth subscription prime shipping best ordered iphone received within hr time ordered positivesitems sold amazon arrive time user check order app negativesitems sold seller amazon always provide tracking often charge fee delivery careful repeat order seller change shipping cost app inform buyer change shipping fee seller decides charge different shipping fee moreover buying item make sure seller stock bought window mosquito net found piece ordered different seller order filled store ended paying € shipping € item thats markup simply shipping item shipped another seller free conclusionas transaction read fine print,en,97,668,15,6.88659793814433,Delivery,High,6.466666666666667,0,1,2,Neutral
REV-E839F569,Beauty,2020-06-03 13:46:46+00:00,US,1,Frequently loses my packages. Cant reorder some stuff. Just go to the source.,Negative,2020-06-03,2020,6,June,Wednesday,13,13,frequently loses package cant reorder stuff go source,en,8,53,3,6.625,Other,Low,2.6666666666666665,0,0,0,Positive
REV-FBF89B6D,Sports,2020-05-30 07:35:15+00:00,IN,2,I am using this Site for several times but overall very bad experience. Item not delivered on time and simply extended delivery date item without notifying with me. No smoothly process to reach customer care .,Negative,2020-05-30,2020,5,May,Saturday,7,36,using site several time overall bad experience item delivered time simply extended delivery date item without notifying smoothly process reach customer care,en,22,156,3,7.090909090909091,Delivery,Low,7.333333333333333,1,0,0,Neutral
REV-9E52E284,Toys,2020-05-29 16:59:25+00:00,US,1,Don't think prime membership is worth it anymore.  Can't remember last time I've received anything within two days.  Most of my packages take a couple weeks to arrive (that's if I receive it).,Negative,2020-05-29,2020,5,May,Friday,16,33,dont think prime membership worth anymore cant remember last time ive received anything within two day package take couple week arrive thats receive,en,23,148,3,6.434782608695652,Other,Low,7.666666666666667,0,0,0,Neutral
REV-DCF30287,Electronics,2020-05-28 19:09:22+00:00,IN,4,Review text not found,Positive,2020-05-28,2020,5,May,Thursday,19,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-A0901DD3,Beauty,2020-05-28 05:32:43+00:00,IN,2,"Quite satisfying with their fast delivering services only at some time, although charges very high from the amazon prime members. I must suggest and look forward for better services.",Negative,2020-05-28,2020,5,May,Thursday,5,29,quite satisfying fast delivering service time although charge high amazon prime member must suggest look forward better service,en,18,127,2,7.055555555555555,Customer Support,Low,9.0,0,0,0,Positive
REV-89F8C139,Beauty,2020-05-27 17:02:00+00:00,US,1,"Thank you Amazon now i shop elsewhere. With the massive shipping delays but no delays on prime membership payments, I have cancelled my prime membership and opened my eyes to other retailers that can ship as fast as prime used to and without a membership fee. Thank you Amazon for opening my eyes to other options...",Negative,2020-05-27,2020,5,May,Wednesday,17,56,thank amazon shop elsewhere massive shipping delay delay prime membership payment cancelled prime membership opened eye retailer ship fast prime used without membership fee thank amazon opening eye option,en,29,204,3,7.0344827586206895,Delivery,Low,9.666666666666666,0,0,0,Positive
REV-3882A18A,Toys,2020-05-26 22:57:35+00:00,US,1,"I realize that Covid19 is messing up the supply chain, however Amazon has had alot of time to readjust. Walmart is kicking your butt in Pantry availability and shipping time. Just thought you should know since we can't give you feedback at Amazon.com.",Negative,2020-05-26,2020,5,May,Tuesday,22,43,realize covid messing supply chain however amazon alot time readjust walmart kicking butt pantry availability shipping time thought know since cant give feedback amazoncom,en,24,171,3,7.125,Delivery,Low,8.0,0,0,0,Positive
